speaker,start,stop,duration,country,family,recipient,theme,round,speech_act,utterance,age
child,111340,112060,720,Germany,G16,m,12,8,q,hm,2.5534246575342467
child,113080,114590,1510,Germany,G16,m,12,9,a,xy ei gemacht,2.5534246575342467
mother,114850,118980,4130,Germany,G16,c,12,10,a,ah hast du ihn gestreichelt aha ich dachte schon,2.5534246575342467
child,122210,122930,720,Germany,G16,m,12,11,a,hm,2.5534246575342467
mother,123930,124800,870,Germany,G16,b,13,1,a,???,2.5534246575342467
mother,126660,127720,1060,Germany,G16,c,14,1,q,ist nicht mehr heiß,2.5534246575342467
child,127700,128480,780,Germany,G16,m,14,2,a,hm,2.5534246575342467
mother,128470,128910,440,Germany,G16,c,14,3,q,ne,2.5534246575342467
mother,132920,135470,2550,Germany,G16,c,15,1,a,und gurke hab ich hier auch noch wenn du möchtest und paprika,2.5534246575342467
child,135350,136270,920,Germany,G16,m,15,2,a,hm,2.5534246575342467
father,137860,138550,690,Germany,G16,c,16,1,a,gut kauen,2.5534246575342467
mother,142580,144930,2350,Germany,G16,c,17,1,a,und die beine child ne die kommen unter den tisch,2.5534246575342467
mother,149040,150110,1070,Germany,G16,f,18,1,q,??? wie war es bei dir,2.5534246575342467
father,152090,153630,1540,Germany,G16,m,18,2,a,ok nö,2.5534246575342467
mother,152280,153140,860,Germany,G16,f,18,3,q,stressig,2.5534246575342467
mother,156250,159650,3400,Germany,G16,f,18,4,q,wann war das ??? da was haben die mitgemacht weißt du nicht,2.5534246575342467
father,160160,160940,780,Germany,G16,m,18,5,a,mit ???,2.5534246575342467
father,164510,167090,2580,Germany,G16,m,18,6,a,ist der wahnsinn xy war noch da,2.5534246575342467
father,171070,173170,2100,Germany,G16,m,18,7,a,haben wir erstmal ne büchse bier aufgemacht,2.5534246575342467
father,177300,179240,1940,Germany,G16,m,18,8,a,war auch grade erst aufgestanden zum mittag,2.5534246575342467
mother,178230,179880,1650,Germany,G16,c,19,1,a,auch reis essen ne child,2.5534246575342467
mother,185800,188710,2910,Germany,G16,c,20,1,q,aufpassen nicht dass du dir wieder deinen zahn wehtust ne,2.5534246575342467
father,190120,191720,1600,Germany,G16,m,21,1,a,??? hat dann bis 2 3 geschlafen,2.5534246575342467
mother,194100,195720,1620,Germany,G16,f,22,1,q,ja und was sagst du zu childs neuem pulli,2.5534246575342467
father,196210,197030,820,Germany,G16,b,22,2,a,schick,2.5534246575342467
mother,197170,197960,790,Germany,G16,f,22,3,q,ist schick ne,2.5534246575342467
father,197950,198600,650,Germany,G16,m,22,4,a,hm,2.5534246575342467
mother,198310,200020,1710,Germany,G16,f,22,5,q,hast du ??? gesehen was sie dir geschenkt hat,2.5534246575342467
father,199820,200610,790,Germany,G16,m,22,6,a,hab ich nicht,2.5534246575342467
child,200940,203690,2750,Germany,G16,b,23,1,a,äh child ranschieben,2.5534246575342467
mother,203890,204630,740,Germany,G16,c,23,2,q,bitte,2.5534246575342467
child,204580,206830,2250,Germany,G16,b,23,3,a,ähm child ranschieben,2.5534246575342467
mother,206770,207740,970,Germany,G16,c,23,4,q,ranschieben,2.5534246575342467
child,211260,212510,1250,Germany,G16,m,24,1,a,???,2.5534246575342467
mother,213360,214020,660,Germany,G16,c,24,2,a,prost,2.5534246575342467
mother,218940,220070,1130,Germany,G16,c,24,3,i,aber trink vorsichtig,2.5534246575342467
child,229850,230680,830,Germany,G16,f,25,1,a,hm,2.5534246575342467
mother,231490,232310,820,Germany,G16,f,25,2,a,papa,2.5534246575342467
child,241810,246040,4230,Germany,G16,b,26,1,a,hm...papa prost machen mama prost machen,2.5534246575342467
mother,246140,247040,900,Germany,G16,c,26,2,q,nochmal,2.5534246575342467
mother,256440,262520,6080,Germany,G16,c,27,1,i,ne stell hier vorne hin sonst kippt das sonst kippt das so schnell um...komm stell  mal hier vorne hin,2.5534246575342467
child,258260,259270,1010,Germany,G16,m,27,2,a,hm,2.5534246575342467
child,261830,263683,1853,Germany,G16,m,27,3,a,da hier vorne,2.5534246575342467
mother,263430,267490,4060,Germany,G16,c,27,4,a,ja aber dann pass auf dass es nicht umfällt guck mal du kannst auch noch mal bisschen reis essen,2.5534246575342467
child,269030,271380,2350,Germany,G16,m,27,5,a,oh mit den fingern essen,2.5534246575342467
mother,271650,274010,2360,Germany,G16,c,27,6,a,ne kannst doch mit der gabel essen,2.5534246575342467
child,274510,275700,1190,Germany,G16,m,27,7,a,hm nein,2.5534246575342467
mother,275750,276930,1180,Germany,G16,c,27,8,a,doch,2.5534246575342467
child,276960,279560,2600,Germany,G16,m,27,9,a,hm nein hm nein,2.5534246575342467
mother,277130,279920,2790,Germany,G16,c,27,10,q,na komm...mit den fingern,2.5534246575342467
child,280210,280930,720,Germany,G16,m,27,11,a,hm ja,2.5534246575342467
mother,280510,281510,1000,Germany,G16,c,27,12,a,hm,2.5534246575342467
father,284600,286120,1520,Germany,G16,c,27,13,a,dann nach dem essen aber hände waschen,2.5534246575342467
child,286470,287240,770,Germany,G16,f,27,14,a,hm,2.5534246575342467
mother,286620,288710,2090,Germany,G16,c,27,15,a,du kannst so schön mit der gabel essen,2.5534246575342467
child,289620,290610,990,Germany,G16,m,27,16,a,hm nein,2.5534246575342467
mother,290620,291960,1340,Germany,G16,c,27,17,q,wolltest du noch bisschen reis haben,2.5534246575342467
child,292090,295160,3070,Germany,G16,m,27,18,a,hm ???,2.5534246575342467
mother,294660,295670,1010,Germany,G16,c,27,19,q,machst du alleine,2.5534246575342467
child,296550,297450,900,Germany,G16,m,27,20,a,hm ja,2.5534246575342467
mother,298140,299210,1070,Germany,G16,c,27,21,i,dann mach alleine,2.5534246575342467
child,302720,304980,2260,Germany,G16,m,27,22,a,wenn child fertig ist,2.5534246575342467
mother,305060,307310,2250,Germany,G16,c,27,23,q,wenn child fertig ist dann isst sie den reis,2.5534246575342467
child,308370,308930,560,Germany,G16,m,27,24,a,hm ja,2.5534246575342467
father,301540,302510,970,Germany,G16,m,28,1,a,??? scharf,2.5534246575342467
father,313250,313770,520,Germany,G16,m,29,1,a,ui,2.5534246575342467
mother,313840,314640,800,Germany,G16,f,29,2,q,was denn,2.5534246575342467
father,314670,315210,540,Germany,G16,m,29,3,a,scharf,2.5534246575342467
mother,315210,316720,1510,Germany,G16,f,29,4,q,scharf was das fleisch,2.5534246575342467
father,316470,317090,620,Germany,G16,m,29,5,a,hm ja,2.5534246575342467
mother,317840,318800,960,Germany,G16,f,29,6,a,find gar nicht,2.5534246575342467
child,323850,324710,860,Germany,G16,o,30,1,a,hm,2.5534246575342467
child,327200,354740,27540,Germany,G16,o,30,2,a,hm hm hmhm,2.5534246575342467
mother,328900,330940,2040,Germany,G16,c,31,1,q,hier paprika und gurke noch essen,2.5534246575342467
mother,354430,355730,1300,Germany,G16,c,32,1,a,nicht auf den boden werfen,2.5534246575342467
child,362410,362860,450,Germany,G16,o,33,1,a,???,2.5534246575342467
child,364110,376660,12550,Germany,G16,o,33,2,a,hm hm hm,2.5534246575342467
child,377290,378600,1310,Germany,G16,b,34,1,a,???,2.5534246575342467
mother,378910,385280,6370,Germany,G16,c,34,2,a,hey hey child wenn du was nicht magst dann legst du das bitte auf den tellerrand ja nicht auf den boden werfen,2.5534246575342467
father,386570,387460,890,Germany,G16,c,35,1,q,noch mehr fleisch,2.5534246575342467
child,388040,388840,800,Germany,G16,f,35,2,a,hm nein,2.5534246575342467
father,388910,389480,570,Germany,G16,c,35,3,q,nein,2.5534246575342467
mother,388850,390650,1800,Germany,G16,c,36,1,i,na iss mal bisschen reis noch,2.5534246575342467
mother,402480,403200,720,Germany,G16,c,36,2,a,supi,2.5534246575342467
child,408150,409690,1540,Germany,G16,b,37,1,a,child mehr,2.5534246575342467
father,411470,412220,750,Germany,G16,c,37,2,q,was willst du mehr haben,2.5534246575342467
mother,415420,416400,980,Germany,G16,c,37,3,q,möchtest du noch paprika,2.5534246575342467
father,416650,417130,480,Germany,G16,c,37,4,a,ram,2.5534246575342467
child,417580,425850,8270,Germany,G16,b,37,5,a,mama aufgegessen mama ???,2.5534246575342467
mother,425260,426860,1600,Germany,G16,c,37,6,a,??? kannst du auch ne paprika essen,2.5534246575342467
child,427280,427880,600,Germany,G16,b,37,7,a,hm,2.5534246575342467
mother,427940,428610,670,Germany,G16,c,37,8,a,ist lecker,2.5534246575342467
child,429690,430340,650,Germany,G16,b,37,9,a,???,2.5534246575342467
mother,432070,432960,890,Germany,G16,c,37,10,q,lieber gurke,2.5534246575342467
child,434620,436020,1400,Germany,G16,m,37,11,a,hm ja,2.5534246575342467
father,437700,440280,2580,Germany,G16,c,37,12,a,hm nam nam fleisch mit gurke kombiniert sehr gut,2.5534246575342467
child,438610,439330,720,Germany,G16,f,37,13,a,hm ja,2.5534246575342467
mother,439830,440890,1060,Germany,G16,c,37,14,a,oh sehr gut,2.5534246575342467
father,443080,447200,4120,Germany,G16,b,37,15,a,??? nam nam,2.5534246575342467
father,452130,452750,620,Germany,G16,m,38,1,q,reis,2.5534246575342467
mother,452960,453610,650,Germany,G16,f,38,2,a,hm ja,2.5534246575342467
mother,457170,458940,1770,Germany,G16,f,38,3,a,einfach drauf danke,2.5534246575342467
father,469980,470920,940,Germany,G16,m,39,1,q,wie lange waren sie hier,2.5534246575342467
mother,471040,471690,650,Germany,G16,f,39,2,q,bitte,2.5534246575342467
father,471670,472550,880,Germany,G16,m,39,3,q,wie lange waren sie hier,2.5534246575342467
mother,472400,473300,900,Germany,G16,f,39,4,a,ah bis 6,2.5534246575342467
father,473230,473950,720,Germany,G16,m,39,5,a,ach,2.5534246575342467
mother,473690,474230,540,Germany,G16,f,39,6,a,ja ja,2.5534246575342467
father,475070,475990,920,Germany,G16,m,39,7,q,bis 6,2.5534246575342467
mother,475190,479240,4050,Germany,G16,f,39,8,a,bis 6 bis 6 waren sie hier habe ich direkt mit child abendessen gemacht,2.5534246575342467
father,479150,479760,610,Germany,G16,m,39,9,a,hm,2.5534246575342467
mother,480420,483460,3040,Germany,G16,f,39,10,a,und ja...sollen schön grüßen,2.5534246575342467
child,483050,483780,730,Germany,G16,f,40,1,a,prost,2.5534246575342467
mother,487520,488210,690,Germany,G16,c,40,2,q,was ist los,2.5534246575342467
father,488550,489860,1310,Germany,G16,m,40,3,a,child will prosten,2.5534246575342467
mother,489970,490890,920,Germany,G16,c,40,4,q,nochmal prost machen,2.5534246575342467
mother,492840,493640,800,Germany,G16,c,40,5,a,prost,2.5534246575342467
child,492950,495910,2960,Germany,G16,b,40,6,a,mama papa auch prosten,2.5534246575342467
father,494140,496090,1950,Germany,G16,b,40,7,a,moment moment moment moment,2.5534246575342467
child,508840,509950,1110,Germany,G16,b,41,1,a,prost,2.5534246575342467
child,526020,527580,1560,Germany,G16,b,42,1,a,??? prost machen,2.5534246575342467
mother,528430,533640,5210,Germany,G16,c,42,2,a,noch mehr...ich komm gar nicht zum essen soviel prost wie wir machen...prost,2.5534246575342467
mother,548830,552400,3570,Germany,G16,c,43,1,a,möchtest du noch eine gurke haben...na da,2.5534246575342467
child,554210,554870,660,Germany,G16,m,43,2,a,hm ja,2.5534246575342467
mother,558040,558750,710,Germany,G16,b,43,3,a,lecker,2.5534246575342467
mother,561540,562770,1230,Germany,G16,c,44,1,a,guck mal du hast hier noch ein fleisch,2.5534246575342467
mother,570710,571230,520,Germany,G16,f,45,1,q,hm,2.5534246575342467
father,578580,580580,2000,Germany,G16,m,45,2,q,???,2.5534246575342467
mother,580600,581290,690,Germany,G16,f,45,3,a,hm,2.5534246575342467
child,581010,581530,520,Germany,G16,m,46,1,a,hm,2.5534246575342467
mother,582360,583540,1180,Germany,G16,c,46,2,q,willst du noch fleisch haben,2.5534246575342467
mother,585450,587840,2390,Germany,G16,c,46,3,q,möchtest du noch nein bist du fertig mit fleisch,2.5534246575342467
child,585510,586230,720,Germany,G16,m,46,4,a,ja,2.5534246575342467
child,589690,591260,1570,Germany,G16,b,46,5,a,??? fleisch,2.5534246575342467
mother,591360,592200,840,Germany,G16,c,46,6,q,ja möchtest du noch,2.5534246575342467
father,592210,594150,1940,Germany,G16,c,46,7,i,möchtest du noch haben iss mal auf,2.5534246575342467
child,595000,595670,670,Germany,G16,f,46,8,a,???,2.5534246575342467
mother,595890,596550,660,Germany,G16,c,46,9,a,hier child,2.5534246575342467
silence,3060,5460,2400,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,9860,11970,2110,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,15130,15540,410,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,16780,20710,3930,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,21790,27740,5950,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,29760,30580,820,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,34030,34130,100,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,38650,39150,500,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,50830,51560,730,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,53240,53290,50,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,54300,57370,3070,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,58300,58940,640,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,60500,61000,500,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,64550,65070,520,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,66000,66030,30,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
child_gesture,67136,68773,1637,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,69960,70060,100,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,71090,77440,6350,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,81190,82710,1520,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,83260,87210,3950,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,89520,90130,610,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,90870,92640,1770,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,93310,94340,1030,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,95320,95410,90,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,104700,104750,50,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,105620,106330,710,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,112800,113080,280,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,114590,114850,260,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,118980,122210,3230,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,122930,123930,1000,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,124800,126660,1860,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,128910,132920,4010,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,136270,137860,1590,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,138550,142580,4030,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,142707,144184,1477,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
mother_gesture,144224,145140,916,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,144930,149040,4110,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,150110,152090,1980,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,153630,156250,2620,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,159650,160160,510,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,160940,164510,3570,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,167090,171070,3980,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
father_gesture,167569,169634,2065,Germany,G16,NA,NA,NA,NA,iconic,2.5534246575342467
mother_gesture,168253,170024,1771,Germany,G16,NA,NA,NA,NA,iconic,2.5534246575342467
silence,173170,177300,4130,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,179880,185800,5920,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,188710,190120,1410,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,191720,194100,2380,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,194642,195728,1086,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,195720,196210,490,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,197030,197170,140,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,200610,200940,330,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,203690,203890,200,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,207740,211260,3520,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,212510,213360,850,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,214020,218940,4920,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,220070,229850,9780,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,230680,231490,810,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,232310,241810,9500,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,246040,246140,100,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,247040,256440,9400,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
child_gesture,261850,263458,1608,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,267490,269030,1540,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,271380,271650,270,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,274010,274510,500,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,275700,275750,50,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,276930,276960,30,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,279920,280210,290,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,281510,284600,3090,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,286120,286470,350,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,288710,289620,910,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,290610,290620,10,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,291960,292090,130,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,295670,296550,880,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,297450,298140,690,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,299210,301540,2330,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,302510,302720,210,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,304980,305060,80,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,307310,308370,1060,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,308930,313250,4320,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,313770,313840,70,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,314640,314670,30,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,317090,317840,750,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,318800,323850,5050,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,324710,327200,2490,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,355730,362410,6680,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,362860,364110,1250,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,376660,377290,630,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,378600,378910,310,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,381884,383318,1434,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,385280,386570,1290,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,387460,388040,580,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,388840,388850,10,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,390650,402480,11830,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,403200,408150,4950,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,409690,411470,1780,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,412220,415420,3200,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,416400,416650,250,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,417130,417580,450,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
child_gesture,423009,424720,1711,Germany,G16,NA,NA,NA,NA,point,2.5534246575342467
silence,426860,427280,420,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,427880,427940,60,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,428610,429690,1080,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,430340,432070,1730,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,432960,434620,1660,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,436020,437700,1680,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
silence,440890,443080,2190,Germany,G16,NA,NA,NA,NA,NA,2.5534246575342467
